spots_genename,spots_coords_1,spots_coords_2,spots_score,idx
Npy,15759,24376,1,750
Npy,15011,24377,1,759
Npy,15210,24377,1,3135
Npy,15038,24378,1,3135
Npy,15781,24378,1,750
Npy,15030,24379,1,3135
Npy,15211,24379,1,3135
Npy,15635,24379,1,748
Npy,15972,24379,1,755
Npy,15013,24380,1,759
Npy,15029,24380,1,759
Npy,15203,24380,1,771
Npy,15776,24380,1,750
Npy,15985,24380,1,755
Npy,15204,24381,1,771
Npy,15633,24381,1,748
Npy,15760,24381,1,750
Npy,15040,24382,1,3135
Npy,16153,24382,1,758
Npy,15041,24383,1,3135
Npy,15661,24383,1,748
Npy,15017,24384,1,759
Npy,15015,24385,1,759
Npy,15039,24385,1,3135
Npy,15443,24385,1,764
Npy,15959,24385,1,755
Npy,15014,24386,1,759
Npy,15036,24387,1,3135
Npy,15038,24388,1,3135
Npy,15033,24389,1,3135
Npy,15272,24389,1,3135
Npy,15025,24390,1,759
Npy,15011,24391,1,759
Npy,15198,24391,1,771
Npy,15217,24391,1,771
Npy,15287,24391,1,3135
Npy,15956,24391,1,755
Npy,15362,24392,1,3135
Npy,15452,24392,1,764
Npy,15017,24393,1,759
Npy,15033,24393,1,3135
Npy,15651,24393,1,748
Npy,15016,24395,1,759
Npy,15020,24395,1,759
Npy,15032,24395,1,3135
Npy,15775,24395,1,3135
Npy,15033,24396,1,3135
Npy,15190,24396,1,771
Npy,15189,24397,1,771
Npy,15036,24398,1,3135
Npy,15431,24398,1,3135
Npy,15012,24399,1,759
Npy,15186,24399,1,771
Npy,15267,24399,1,775
Npy,15353,24399,1,3135
Npy,15959,24400,1,755
Npy,15032,24401,1,3135
Npy,15038,24401,1,3135
Npy,15042,24401,1,3135
Npy,15228,24402,1,775
Npy,15015,24403,1,759
Npy,15032,24404,1,3135
Npy,15042,24404,1,3135
Npy,15341,24404,1,761
Npy,15041,24406,1,3135
Npy,15449,24406,1,3135
Npy,15967,24406,1,755
Npy,15530,24408,1,3135
Npy,15235,24409,1,775
Npy,15225,24410,1,771
Npy,15236,24410,1,775
Npy,15247,24411,1,775
Npy,15576,24412,1,3135
Npy,15611,24413,1,3135
Npy,15615,24414,1,3135
Npy,15245,24416,1,775
Npy,15250,24416,1,775
Npy,15329,24417,1,3135
Npy,15331,24417,1,3135
Npy,15246,24418,1,775
Npy,15231,24420,1,775
Npy,15967,24421,1,780
Npy,15512,24422,1,3135
Npy,15898,24422,1,781
Npy,15967,24423,1,780
Npy,15503,24424,1,3135
Npy,15592,24424,1,779
Npy,15897,24424,1,781
Npy,15374,24425,1,773
Npy,15591,24425,1,779
Npy,15249,24426,1,775
Npy,15517,24427,1,3135
Npy,15515,24428,1,3135
Npy,15862,24428,1,3135
Npy,15880,24429,1,781
Npy,15230,24430,1,775
Npy,15576,24431,1,779
Npy,15787,24431,1,782
Npy,15808,24431,1,782
Npy,15868,24431,1,777
Npy,15247,24433,1,775
Npy,15900,24433,1,781
Npy,15608,24436,1,779
Npy,15791,24436,1,782
Npy,15352,24438,1,784
Npy,15763,24438,1,3135
Npy,15793,24440,1,782
Npy,15287,24441,1,3135
Npy,15586,24441,1,779
Npy,15357,24442,1,784
Npy,15376,24442,1,773
Npy,15381,24446,1,773
Npy,15896,24448,1,781
Npy,15889,24449,1,781
Npy,15894,24450,1,781
Npy,15813,24451,1,782
Npy,15891,24451,1,781
Npy,15384,24452,1,3135
Npy,15720,24452,1,793
Npy,15811,24453,1,782
Npy,15731,24455,1,793
Npy,15791,24455,1,782
Npy,16116,24458,1,791
Npy,15231,24459,1,3135
Npy,15936,24461,1,792
Npy,15947,24470,1,792
Npy,15793,24472,1,3135
Npy,15735,24474,1,793
Npy,15452,24476,1,795
Npy,15730,24477,1,793
Npy,15306,24479,1,3135
Npy,15727,24481,1,793
Npy,15933,24481,1,792
Npy,15723,24485,1,793
Npy,15711,24487,1,793
Npy,15735,24488,1,793
Npy,15714,24489,1,793
Npy,15734,24489,1,793
Npy,15819,24489,1,3135
Npy,15732,24491,1,793
Npy,15946,24492,1,3135
Npy,15482,24501,1,798
Npy,15723,24507,1,809
Npy,15331,24511,1,3135
Npy,15281,24513,1,3135
Npy,15811,24520,1,814
Npy,15914,24520,1,3135
Npy,15712,24521,1,809
Npy,15824,24522,1,814
Npy,15839,24522,1,814
Npy,15840,24523,1,814
Npy,15811,24524,1,814
Npy,15823,24527,1,814
Npy,15202,24531,1,3135
Npy,15673,24531,1,3135
Npy,15802,24539,1,814
Npy,15810,24539,1,814
Npy,16093,24539,1,822
Npy,15820,24543,1,814
Npy,16129,24545,1,817
Npy,15346,24546,1,827
Npy,16015,24549,1,826
Npy,15348,24551,1,827
Npy,15357,24551,1,827
Npy,15367,24551,1,827
Npy,15715,24554,1,3135
Npy,15340,24555,1,827
Npy,15691,24555,1,3135
Npy,15793,24558,1,3135
Npy,15726,24563,1,3135
Npy,15242,24564,1,3135
Npy,15372,24564,1,827
Npy,15235,24565,1,3135
Npy,15243,24565,1,3135
Npy,15285,24565,1,3135
Npy,16008,24565,1,826
Npy,15691,24566,1,834
Npy,15703,24572,1,834
Npy,15419,24573,1,3135
Npy,15275,24576,1,835
Npy,15155,24577,1,3135
Npy,15680,24577,1,834
Npy,15686,24577,1,834
Npy,15723,24581,1,834
Npy,15674,24583,1,834
Npy,15712,24583,1,834
Npy,15841,24584,1,3135
Npy,15743,24585,1,3135
Npy,15497,24586,1,3135
Npy,15724,24587,1,834
Npy,15688,24588,1,834
Npy,15702,24589,1,834
Npy,15709,24589,1,834
Npy,15722,24590,1,834
Npy,15749,24590,1,3135
Npy,15696,24592,1,834
Npy,15201,24593,1,3135
Npy,15503,24594,1,3135
Npy,15751,24594,1,3135
Npy,15451,24595,1,837
Npy,15306,24599,1,835
Npy,15496,24599,1,3135
Npy,15700,24599,1,834
Npy,15433,24600,1,3135
Npy,15623,24607,1,3135
Npy,15261,24609,1,3135
Npy,15271,24610,1,846
Npy,15284,24612,1,846
Npy,15749,24614,1,3135
Npy,15451,24615,1,837
Npy,15260,24617,1,3135
Npy,15265,24617,1,846
Npy,15633,24617,1,3135
Npy,15085,24620,1,844
Npy,15266,24620,1,846
Npy,15650,24620,1,3135
Npy,15674,24625,1,852
Npy,15477,24627,1,3135
Npy,15072,24628,1,844
Npy,15658,24628,1,852
Npy,15491,24630,1,3135
Npy,15695,24638,1,852
Npy,15104,24639,1,3135
Npy,15651,24642,1,852
Npy,15529,24643,1,3135
Npy,15693,24645,1,852
Npy,15952,24645,1,854
Npy,15533,24648,1,3135
Npy,15529,24650,1,3135
Npy,15663,24652,1,852
Npy,15665,24652,1,852
Npy,15728,24653,1,3135
Npy,15677,24655,1,852
Npy,15089,24656,1,3135
Npy,15696,24656,1,852
Npy,15573,24661,1,3135
Npy,15728,24661,1,3135
Npy,15116,24662,1,3135
Npy,15572,24662,1,3135
Npy,15546,24664,1,3135
Npy,15115,24666,1,3135
Npy,15553,24669,1,3135
Npy,15739,24669,1,879
Npy,15741,24670,1,879
Npy,15529,24671,1,3135
Npy,15162,24672,1,868
Npy,15228,24674,1,3135
Npy,15272,24678,1,871
Npy,15392,24678,1,872
Npy,15732,24678,1,879
Npy,15722,24679,1,879
Npy,15790,24686,1,3135
Npy,15226,24687,1,3135
Npy,15237,24687,1,3135
Npy,15732,24687,1,879
Npy,15366,24688,1,872
Npy,15247,24690,1,871
Npy,15775,24692,1,880
Npy,15851,24692,1,3135
Npy,15282,24693,1,871
Npy,15090,24695,1,3135
Npy,15728,24696,1,879
Npy,15016,24697,1,3135
Npy,15510,24697,1,3135
Npy,15023,24698,1,3135
Npy,15246,24698,1,871
Npy,15814,24698,1,3135
Npy,15198,24699,1,870
Npy,15748,24699,1,879
Npy,15161,24700,1,3135
Npy,15389,24700,1,872
Npy,15501,24700,1,3135
Npy,15851,24700,1,887
Npy,15048,24701,1,3135
Npy,15074,24701,1,3135
Npy,15852,24701,1,887
Npy,15840,24703,1,887
Npy,15509,24704,1,3135
Npy,15034,24706,1,3135
Npy,15197,24706,1,870
Npy,15198,24707,1,870
Npy,15531,24707,1,3135
Npy,15750,24707,1,880
Npy,15376,24708,1,872
Npy,15158,24709,1,3135
Npy,15773,24712,1,880
Npy,15269,24713,1,871
Npy,15752,24713,1,880
Npy,15252,24714,1,871
Npy,15622,24714,1,3135
Npy,15824,24714,1,887
Npy,15087,24715,1,3135
Npy,15169,24715,1,3135
Npy,15627,24715,1,3135
Npy,15243,24717,1,3135
Npy,15606,24718,1,3135
Npy,15612,24722,1,3135
Npy,15637,24722,1,892
Npy,15642,24724,1,892
Npy,15822,24725,1,887
Npy,15607,24726,1,3135
Npy,15057,24728,1,886
Npy,15803,24730,1,898
Npy,15836,24731,1,887
Npy,15808,24732,1,898
Npy,15810,24733,1,898
Npy,15015,24735,1,900
Npy,15802,24737,1,898
Npy,15073,24738,1,886
Npy,15824,24738,1,887
Npy,15752,24741,1,901
Npy,15800,24741,1,898
Npy,15061,24744,1,3135
Npy,15818,24744,1,898
Npy,15675,24745,1,3135
Npy,15829,24746,1,887
Npy,15743,24750,1,901
Npy,15278,24751,1,3135
Npy,15624,24751,1,892
Npy,15418,24752,1,909
Npy,15773,24752,1,897
Npy,15408,24753,1,3135
Npy,15590,24754,1,907
Npy,15837,24755,1,898
Npy,15427,24756,1,909
Npy,15615,24758,1,3135
Npy,15747,24758,1,901
Npy,15413,24761,1,909
Npy,16116,24767,1,899
Npy,15745,24768,1,901
Npy,15286,24769,1,912
Npy,15814,24770,1,898
Npy,15270,24772,1,912
Npy,15269,24773,1,912
Npy,15297,24773,1,912
Npy,15736,24773,1,901
Npy,15444,24774,1,909
Npy,15458,24775,1,3135
Npy,15605,24776,1,907
Npy,15258,24779,1,3135
Npy,15744,24782,1,919
Npy,15563,24783,1,3135
Npy,15724,24783,1,919
Npy,15736,24784,1,919
Npy,15426,24788,1,909
Npy,15593,24793,1,907
Npy,15598,24793,1,907
Npy,15014,24797,1,3135
Npy,16008,24802,1,922
Npy,15739,24808,1,919
Npy,15734,24809,1,919
Npy,15616,24810,1,3135
Npy,15754,24814,1,919
Npy,15799,24818,1,932
Npy,16004,24818,1,922
Npy,16011,24818,1,922
Npy,15211,24819,1,933
Npy,15743,24827,1,919
Npy,15681,24829,1,941
Npy,15297,24832,1,944
Npy,15694,24832,1,941
Npy,15318,24833,1,944
Npy,15071,24835,1,940
Npy,15105,24839,1,3135
Npy,15246,24839,1,3135
Npy,15543,24839,1,943
Npy,15327,24841,1,944
Npy,15499,24842,1,3135
Npy,15292,24844,1,944
Npy,15681,24845,1,941
Npy,15692,24850,1,941
Npy,15295,24851,1,944
Npy,15450,24860,1,3135
Npy,15681,24860,1,941
Npy,15209,24862,1,3135
Npy,15689,24862,1,941
Npy,15213,24863,1,961
Npy,15576,24863,1,3135
Npy,15751,24866,1,3135
Npy,15210,24868,1,961
Npy,15673,24870,1,941
Npy,15624,24874,1,3135
Npy,15058,24883,1,3135
Npy,15888,24884,1,972
Npy,15699,24888,1,3135
Npy,15704,24889,1,3135
Npy,15496,24890,1,973
Npy,15221,24892,1,961
Npy,15493,24893,1,973
Npy,15040,24895,1,980
Npy,15090,24896,1,3135
Npy,15022,24897,1,3135
Npy,15712,24898,1,983
Npy,15156,24901,1,3135
Npy,15735,24901,1,983
Npy,15046,24902,1,976
Npy,15159,24902,1,3135
Npy,15214,24902,1,961
Npy,15061,24922,1,976
Npy,15084,24929,1,991
Npy,15923,24930,1,994
Npy,15208,24936,1,3135
Npy,15553,24937,1,3135
Npy,15363,24939,1,3135
Npy,15476,24940,1,3135
Npy,15488,24941,1,3135
Npy,15253,24948,1,3135
Npy,15499,24952,1,3135
Npy,15992,24959,1,1003
Npy,15740,24960,1,1024
Npy,15372,24964,1,3135
Npy,15738,24967,1,1024
Npy,15424,24968,1,3135
Npy,15753,24968,1,1024
Npy,15472,24969,1,1012
Npy,15020,24975,1,3135
Npy,15786,24977,1,3135
Npy,15086,24980,1,3135
Npy,15092,24980,1,3135
Npy,15576,24985,1,3135
Npy,15556,24986,1,3135
Npy,15747,24988,1,1024
Npy,15470,24990,1,1012
Npy,15456,24992,1,1027
Npy,15524,24995,1,3135
Npy,15459,24997,1,1027
Npy,15017,25004,1,3135
Npy,15712,25008,1,1051
Npy,15016,25013,1,3135
Npy,15117,25013,1,1032
Npy,15713,25017,1,1051
Npy,15589,25028,1,3135
Npy,15607,25037,1,1055
Npy,15210,25042,1,3135
Npy,15218,25042,1,3135
Npy,15609,25050,1,1055
Npy,15724,25093,1,1085
Npy,15866,25113,1,3135
Npy,15708,25123,1,3135
Npy,15188,25165,1,3135
Npy,15541,25170,1,1121
Npy,15545,25175,1,1121
Npy,15180,25177,1,1117
Npy,15396,25184,1,3135
Npy,15510,25252,1,1144
Npy,15591,25269,1,3135
Npy,15555,25278,1,3135
Npy,15552,25281,1,3135
Npy,15015,25303,1,3135
Npy,15365,25303,1,1186
Npy,15016,25304,1,3135
Npy,15566,25306,1,1187
Npy,15662,25326,1,3135
Npy,15034,25352,1,3135
Npy,15565,25352,1,3135
Npy,15671,25352,1,1197
Npy,15566,25355,1,3135
Npy,15135,25381,1,3135
Npy,15461,25391,1,1213
Npy,15658,25407,1,3135
Npy,15165,25412,1,3135
Npy,15495,25421,1,1234
Npy,15108,25422,1,3135
Npy,15481,25422,1,1234
Npy,15165,25425,1,3135
Npy,15051,25441,1,1240
Npy,15054,25447,1,1240
Npy,15056,25449,1,1240
Npy,15060,25452,1,1240
Npy,15072,25452,1,1240
Npy,15060,25455,1,1240
Npy,15061,25457,1,1240
Npy,15074,25457,1,1240
Npy,15053,25460,1,1240
Npy,15057,25461,1,1240
Npy,15051,25462,1,1240
Npy,15049,25464,1,1240
Npy,15055,25464,1,1240
Npy,15054,25465,1,1250
Npy,15099,25465,1,1250
Npy,15060,25466,1,1250
Npy,15052,25467,1,1250
Npy,15061,25467,1,1250
Npy,15047,25471,1,1250
Npy,15068,25471,1,1250
Npy,15046,25472,1,1250
Npy,15052,25476,1,1250
Npy,15049,25477,1,1250
Npy,15053,25479,1,1250
Npy,15076,25479,1,1250
Npy,15084,25480,1,1250
Npy,15096,25482,1,1250
Npy,15098,25487,1,1250
Npy,15107,25487,1,3135
Npy,15062,25488,1,1250
Npy,15101,25492,1,1250
Npy,15107,25493,1,3135
Npy,15106,25494,1,3135
Npy,15108,25494,1,3135
Npy,15320,25501,1,3135
Npy,15127,25505,1,3135
Npy,15134,25505,1,3135
Npy,15502,25509,1,3135
Npy,15507,25521,1,1280
Npy,15508,25522,1,1280
Npy,15516,25527,1,1280
Npy,15473,25530,1,3135
Npy,15503,25537,1,1280
Npy,15354,25549,1,3135
Npy,15418,25556,1,1307
Npy,15508,25556,1,1280
Npy,15414,25564,1,1307
Npy,15417,25568,1,1307
Npy,15414,25569,1,1307
Npy,15424,25571,1,1307
Npy,15395,25573,1,1307
Npy,15405,25573,1,1307
Npy,15412,25574,1,1307
Npy,15418,25575,1,1307
Npy,15415,25577,1,1307
Npy,15432,25577,1,1312
Npy,15406,25581,1,1307
Npy,15435,25583,1,1312
Npy,15413,25591,1,1307
Npy,15427,25599,1,1312
Npy,15446,25599,1,1312
Npy,15443,25601,1,1312
Npy,15430,25603,1,1312
Npy,15442,25604,1,1312
Npy,15442,25611,1,1312
Npy,15452,25630,1,3135
Npy,15380,25733,1,3135
Npy,15290,25750,1,1408
Npy,15288,25753,1,1408
Npy,15293,25754,1,1408
Npy,15295,25762,1,1408
Npy,15275,25763,1,1408
Npy,15256,25764,1,1408
Npy,15284,25765,1,1408
Npy,15303,25765,1,1408
Npy,15247,25775,1,1411
Npy,15278,25775,1,1408
Npy,15290,25777,1,1408
Npy,15299,25779,1,1408
Npy,15299,25788,1,1408
Npy,15275,25803,1,1408
Npy,15259,25809,1,1411
Npy,15183,25810,1,3135
Npy,11098,27210,1,2278
Npy,11114,27216,1,2278
Npy,11000,27217,1,2289
Npy,11110,27219,1,2278
Npy,11077,27220,1,2278
Npy,11115,27233,1,2278
Npy,11082,27243,1,2278
Npy,11107,27243,1,2278
Npy,11083,27244,1,2278
Npy,10995,27246,1,2289
Npy,11024,27255,1,2310
Npy,11037,27263,1,2310
Npy,11006,27274,1,2310
Npy,10935,27298,1,3135
Npy,10936,27299,1,3135
Npy,10935,27300,1,3135
Npy,10938,27306,1,3135
Npy,10937,27307,1,3135
Npy,10977,27321,1,2337
Npy,10964,27323,1,2337
Npy,10985,27327,1,2337
Npy,10776,27434,1,3135
Npy,10894,27573,1,2493
Npy,11307,27702,1,3135
Npy,11299,27706,1,3135
Npy,13122,26034,1,1549
Npy,12946,26043,1,1558
Npy,12928,26045,1,1558
Npy,13168,26052,1,3135
Npy,12696,26070,1,1573
Npy,13171,26111,1,1598
Npy,13165,26118,1,1598
Npy,13142,26119,1,1598
Npy,13164,26127,1,1598
Npy,13136,26134,1,1598
Npy,13006,26198,1,1624
Npy,13067,26214,1,1647
Npy,13038,26245,1,1647
Npy,12941,26272,1,1670
Npy,12827,26307,1,1684
Npy,12923,26321,1,1692
Npy,12891,26325,1,1692
Npy,12898,26332,1,1692
Npy,12890,26335,1,1692
Npy,12736,26336,1,3135
Npy,12908,26337,1,1692
Npy,12797,26345,1,3135
Npy,12782,26349,1,3135
Npy,12758,26359,1,1722
Npy,12848,26362,1,3135
Npy,12712,26434,1,1772
Npy,12715,26434,1,1772
Npy,12696,26436,1,1784
Npy,12699,26436,1,1772
Npy,12693,26438,1,1784
Npy,12713,26443,1,1772
Npy,12711,26446,1,1772
Npy,12694,26447,1,1784
Npy,12706,26448,1,1772
Npy,12694,26452,1,1784
Npy,12701,26454,1,1772
Npy,12675,26456,1,1784
Npy,12696,26456,1,1772
Npy,12720,26461,1,1772
Npy,12452,26466,1,3135
Npy,12713,26468,1,1772
Npy,12251,26481,1,1799
Npy,12216,26487,1,1799
Npy,12487,26495,1,1800
Npy,12219,26499,1,1799
Npy,12682,26560,1,1836
Npy,12683,26570,1,1836
Npy,12679,26572,1,1836
Npy,12787,26648,1,1894
Npy,12835,26665,1,1894
Npy,12284,26759,1,1975
Npy,12285,26760,1,1975
Npy,12307,26762,1,1975
Npy,12282,26765,1,1975
Npy,11994,26837,1,2035
Npy,11996,26850,1,2035
Npy,11994,26851,1,2035
Npy,12006,26852,1,2035
Npy,11954,26856,1,2039
Npy,12029,26865,1,2020
Npy,12028,26866,1,2020
Npy,12004,26872,1,2035
Npy,12668,26899,1,3135
Npy,12232,26931,1,3135
Npy,11745,26966,1,2115
Npy,11706,27002,1,2128
Npy,11714,27003,1,2128
Npy,11981,27014,1,2137
Npy,11675,27016,1,2136
Npy,11706,27020,1,2136
Npy,11677,27021,1,2136
Npy,11702,27022,1,2136
Npy,12017,27023,1,2137
Npy,12013,27024,1,2137
Npy,12012,27026,1,2137
Npy,12004,27027,1,2137
Npy,11693,27029,1,2136
Npy,11713,27032,1,2136
Npy,11696,27040,1,2136
Npy,12329,27044,1,3135
Npy,11447,27099,1,2193
Npy,11427,27110,1,2193
Npy,12404,27320,1,2330
Npy,13133,27356,1,3135
Npy,13059,27387,1,3135
Npy,13068,27391,1,3135
Npy,13146,27411,1,2379
Npy,13095,27415,1,3135
Npy,12202,27427,1,3135
Npy,13047,27443,1,3135
Npy,13077,27447,1,2394
Npy,12980,27453,1,3135
Npy,13075,27465,1,3135
Npy,12985,27483,1,2419
Npy,12869,27492,1,2443
Npy,12945,27493,1,2431
Npy,13063,27493,1,2427
Npy,12863,27500,1,2443
Npy,12940,27508,1,2442
Npy,12941,27509,1,2442
Npy,12820,27525,1,3135
Npy,12928,27529,1,2442
Npy,13092,27535,1,2444
Npy,13003,27550,1,2469
Npy,12676,27556,1,3135
Npy,12993,27557,1,2469
Npy,12990,27564,1,2469
Npy,12857,27566,1,2478
Npy,12985,27568,1,2469
Npy,12718,27575,1,3135
Npy,13093,27575,1,3135
Npy,12830,27588,1,3135
Npy,12837,27588,1,3135
Npy,12760,27589,1,2504
Npy,12691,27591,1,3135
Npy,12677,27599,1,3135
Npy,12785,27600,1,2501
Npy,12801,27600,1,3135
Npy,12808,27600,1,3135
Npy,12852,27615,1,3135
Npy,12845,27617,1,3135
Npy,12696,27619,1,2495
Npy,12926,27619,1,2513
Npy,12699,27620,1,2495
Npy,12654,27621,1,2511
Npy,12734,27623,1,3135
Npy,12656,27625,1,2511
Npy,12804,27650,1,3135
Npy,12548,27684,1,3135
Npy,12505,27686,1,2565
Npy,12568,27689,1,2545
Npy,12521,27691,1,2567
Npy,12774,27691,1,2559
Npy,12608,27699,1,3135
Npy,12654,27702,1,3135
Npy,12839,27704,1,2568
Npy,12592,27706,1,2572
Npy,12747,27707,1,2559
Npy,12564,27712,1,3135
Npy,12622,27715,1,3135
Npy,12814,27718,1,3135
Npy,12620,27725,1,3135
Npy,14661,25866,1,1464
Npy,14539,25882,1,1481
Npy,14595,25890,1,1471
Npy,14582,25895,1,3135
Npy,14690,25897,1,1477
Npy,14637,25954,1,1503
Npy,14949,25956,1,1502
Npy,14719,25957,1,1501
Npy,14802,25961,1,3135
Npy,14567,25963,1,1514
Npy,14836,25991,1,3135
Npy,14767,26016,1,1527
Npy,14449,26045,1,3135
Npy,14450,26046,1,3135
Npy,14562,26077,1,1567
Npy,14563,26078,1,1567
Npy,14746,26081,1,1570
Npy,14820,26103,1,3135
Npy,14853,26124,1,1595
Npy,14425,26129,1,1594
Npy,14447,26138,1,1594
Npy,14490,26138,1,1608
Npy,14421,26145,1,3135
Npy,14734,26166,1,1618
Npy,14405,26187,1,1633
Npy,14861,26195,1,3135
Npy,14334,26197,1,3135
Npy,14466,26200,1,1634
Npy,14335,26213,1,1641
Npy,14460,26223,1,1645
Npy,14375,26230,1,3135
Npy,15015,26233,1,3135
Npy,14425,26241,1,3135
Npy,14651,26247,1,3135
Npy,14968,26286,1,1683
Npy,14330,26315,1,1688
Npy,14235,26339,1,1706
Npy,14423,26365,1,3135
Npy,14278,26373,1,1733
Npy,14392,26378,1,3135
Npy,14270,26379,1,1739
Npy,15006,26379,1,1723
Npy,14181,26386,1,3135
Npy,14517,26387,1,3135
Npy,14986,26391,1,3135
Npy,14995,26401,1,3135
Npy,14287,26404,1,1740
Npy,14189,26406,1,3135
Npy,14863,26409,1,1749
Npy,14349,26436,1,3135
Npy,14119,26466,1,1796
Npy,14118,26477,1,1796
Npy,14095,26479,1,1796
Npy,14114,26485,1,1796
Npy,14150,26490,1,1802
Npy,14110,26497,1,1796
Npy,14207,26504,1,3135
Npy,14109,26505,1,1796
Npy,14102,26507,1,1796
Npy,14081,26512,1,3135
Npy,14792,26557,1,1835
Npy,14118,26560,1,3135
Npy,13912,26574,1,3135
Npy,14127,26575,1,3135
Npy,14401,26580,1,1841
Npy,14047,26598,1,1858
Npy,13991,26599,1,3135
Npy,14009,26600,1,1868
Npy,13991,26601,1,3135
Npy,14256,26617,1,3135
Npy,13906,26645,1,1869
Npy,14031,26648,1,3135
Npy,14149,26648,1,1884
Npy,14031,26656,1,3135
Npy,13814,26662,1,3135
Npy,13970,26673,1,1913
Npy,14069,26681,1,3135
Npy,13957,26691,1,3135
Npy,13902,26693,1,1922
Npy,14134,26696,1,1918
Npy,13911,26699,1,3135
Npy,13843,26708,1,1921
Npy,13944,26710,1,3135
Npy,13930,26712,1,1940
Npy,13973,26713,1,1944
Npy,13976,26719,1,1944
Npy,13961,26720,1,1944
Npy,14063,26720,1,1946
Npy,13981,26722,1,1945
Npy,13888,26723,1,1935
Npy,13953,26723,1,1944
Npy,13970,26723,1,1944
Npy,13954,26724,1,1944
Npy,13986,26727,1,1945
Npy,13992,26728,1,1945
Npy,13918,26729,1,1940
Npy,13969,26731,1,1944
Npy,13993,26731,1,1945
Npy,13961,26733,1,1944
Npy,13991,26734,1,1945
Npy,14842,26734,1,1956
Npy,13978,26735,1,1944
Npy,13999,26736,1,1945
Npy,13994,26737,1,1945
Npy,13994,26739,1,1945
Npy,13837,26740,1,1961
Npy,13953,26740,1,1944
Npy,13998,26740,1,1945
Npy,13971,26741,1,1944
Npy,13802,26742,1,3135
Npy,13993,26743,1,1945
Npy,13802,26744,1,3135
Npy,14293,26745,1,3135
Npy,14278,26746,1,3135
Npy,13975,26748,1,1944
Npy,13993,26753,1,1977
Npy,13996,26757,1,1977
Npy,14164,26759,1,3135
Npy,13874,26760,1,1964
Npy,13992,26760,1,1977
Npy,14119,26762,1,1979
Npy,14000,26766,1,1977
Npy,13998,26767,1,1977
Npy,14524,26770,1,3135
Npy,13991,26776,1,1977
Npy,13886,26789,1,1989
Npy,13902,26797,1,1989
Npy,13391,26814,1,3135
Npy,13769,26818,1,3135
Npy,13912,26819,1,3135
Npy,14048,26819,1,2010
Npy,14054,26821,1,2010
Npy,13812,26825,1,2014
Npy,14056,26835,1,2010
Npy,13905,26838,1,3135
Npy,14090,26838,1,2013
Npy,13764,26842,1,3135
Npy,14097,26847,1,3135
Npy,13839,26861,1,2037
Npy,14028,26862,1,3135
Npy,13719,26869,1,2038
Npy,14621,26875,1,2033
Npy,13800,26876,1,3135
Npy,14600,26878,1,2046
Npy,13881,26879,1,2051
Npy,13678,26882,1,2049
Npy,14609,26889,1,2046
Npy,13831,26894,1,2057
Npy,13760,26897,1,3135
Npy,13680,26899,1,2049
Npy,14946,26899,1,2055
Npy,13812,26902,1,3135
Npy,13770,26903,1,2045
Npy,14541,26911,1,2067
Npy,14727,26915,1,2070
Npy,13844,26923,1,2081
Npy,13589,26946,1,3135
Npy,13687,26947,1,3135
Npy,13610,26951,1,2099
Npy,13859,26968,1,2109
Npy,13745,26983,1,2101
Npy,13685,26989,1,2132
Npy,13854,26994,1,2109
Npy,13757,26998,1,3135
Npy,13661,27008,1,2120
Npy,13594,27024,1,2134
Npy,13837,27029,1,3135
Npy,13618,27032,1,2148
Npy,13597,27058,1,2148
Npy,13602,27061,1,2148
Npy,13686,27070,1,3135
Npy,13539,27076,1,3135
Npy,13569,27077,1,3135
Npy,13207,27088,1,2174
Npy,14418,27125,1,2204
Npy,14406,27126,1,2204
Npy,14410,27128,1,2204
Npy,13512,27129,1,3135
Npy,14390,27129,1,2204
Npy,14398,27130,1,2204
Npy,13487,27131,1,2198
Npy,13825,27133,1,2219
Npy,13814,27134,1,2226
Npy,13456,27137,1,2221
Npy,13818,27138,1,2219
Npy,13426,27140,1,3135
Npy,14397,27144,1,2204
Npy,13587,27153,1,2210
Npy,13432,27154,1,2221
Npy,13832,27165,1,2219
Npy,14619,27166,1,2224
Npy,14551,27176,1,2242
Npy,13543,27179,1,3135
Npy,14038,27189,1,2246
Npy,14298,27192,1,2261
Npy,14374,27195,1,2256
Npy,13461,27199,1,3135
Npy,13843,27202,1,3135
Npy,14303,27204,1,2261
Npy,14270,27205,1,2265
Npy,13911,27206,1,2249
Npy,14272,27206,1,2261
Npy,14286,27206,1,2261
Npy,14304,27206,1,2261
Npy,14297,27209,1,2261
Npy,13482,27212,1,3135
Npy,14264,27212,1,2265
Npy,14359,27212,1,2272
Npy,14261,27213,1,2265
Npy,14357,27213,1,2272
Npy,14246,27214,1,2265
Npy,14270,27216,1,2265
Npy,14298,27216,1,2261
Npy,14037,27217,1,2246
Npy,14356,27220,1,2272
Npy,14250,27221,1,2265
Npy,14291,27221,1,2261
Npy,14245,27224,1,2265
Npy,14244,27225,1,2265
Npy,14345,27225,1,2272
Npy,14261,27229,1,2265
Npy,14243,27230,1,2265
Npy,14255,27230,1,2265
Npy,14345,27230,1,2272
Npy,13438,27234,1,3135
Npy,14231,27234,1,2265
Npy,14297,27234,1,2261
Npy,14236,27235,1,2265
Npy,14246,27235,1,2265
Npy,14247,27236,1,2265
Npy,14250,27236,1,2265
Npy,14241,27239,1,2265
Npy,14553,27239,1,2286
